season,week,actual_eliminated,rank_eliminated,pct_eliminated,match_rank,match_pct,names,judge_ranks,fan_ranks,total_pct
34,1,[],Andy Richter,Andy Richter,False,False,"['Corey Feldman' 'Danielle Fishel' 'Elaine Hendrix' 'Baron Davis'
 'Jordan Chiles' 'Andy Richter' 'Robert Irwin' 'Hilaria Baldwin'
 'Lauren Jauregui' 'Scott Hoying' 'Alix Earle' 'Jen Affleck'
 'Whitney Leavitt' 'Dylan Efron']",[13  6  6  9  9 13  1  3  4  9  4  6  1  9],[ 3 12 10  7 11  9  1  6  4  5 13  8 14  2],"[0.06414113 0.07152622 0.07171421 0.06652941 0.06559402 0.06322606
 0.08303635 0.07872736 0.07607304 0.0667565  0.07370124 0.07248014
 0.07912367 0.06737066]"
34,2,"['Corey Feldman', 'Baron Davis']",Corey Feldman,Corey Feldman,True,True,"['Corey Feldman' 'Danielle Fishel' 'Elaine Hendrix' 'Baron Davis'
 'Jordan Chiles' 'Andy Richter' 'Robert Irwin' 'Hilaria Baldwin'
 'Lauren Jauregui' 'Scott Hoying' 'Alix Earle' 'Jen Affleck'
 'Whitney Leavitt' 'Dylan Efron']",[14 10  5 11  1 13  1  5  5 11  5  1  1  9],[13  3  6 14 10  1 11  9 12  2  8  7  5  4],"[0.03882079 0.0815702  0.07572301 0.04174834 0.07387895 0.08100108
 0.07369409 0.07232817 0.0685472  0.08414691 0.07494848 0.077257
 0.07798397 0.07835181]"
34,3,['Lauren Jauregui'],Lauren Jauregui,Lauren Jauregui,True,True,"['Danielle Fishel' 'Elaine Hendrix' 'Jordan Chiles' 'Andy Richter'
 'Robert Irwin' 'Hilaria Baldwin' 'Lauren Jauregui' 'Scott Hoying'
 'Alix Earle' 'Jen Affleck' 'Whitney Leavitt' 'Dylan Efron']",[ 8  8  1 11  5  5 11  5  3 10  1  3],[ 4  3  7  1  6 10 12  8  9  2 11  5],"[0.08665003 0.08965567 0.0890465  0.08960062 0.08589514 0.08161424
 0.04585504 0.08502757 0.08543006 0.08693479 0.08526842 0.08902191]"
34,4,['Hilaria Baldwin'],Hilaria Baldwin,Hilaria Baldwin,True,True,"['Danielle Fishel' 'Elaine Hendrix' 'Jordan Chiles' 'Andy Richter'
 'Robert Irwin' 'Hilaria Baldwin' 'Scott Hoying' 'Alix Earle'
 'Jen Affleck' 'Whitney Leavitt' 'Dylan Efron']",[ 9  2  2 11  8  5  9  2  5  1  5],[ 2  7  6  1  8 11  4  3 10  5  9],"[0.1183025  0.08867472 0.08897729 0.13674919 0.08405924 0.05031838
 0.09040949 0.09754449 0.07590516 0.09107522 0.07798433]"
34,5,[],Andy Richter,Andy Richter,False,False,"['Danielle Fishel' 'Elaine Hendrix' 'Jordan Chiles' 'Andy Richter'
 'Robert Irwin' 'Scott Hoying' 'Alix Earle' 'Jen Affleck'
 'Whitney Leavitt' 'Dylan Efron']",[ 8  6  5 10  2  6  2  8  4  1],[ 4  7  3  5  9  8  2  6 10  1],"[0.09728476 0.09713363 0.10268072 0.08861934 0.10430325 0.09659098
 0.10767532 0.09594204 0.1004348  0.10933515]"
34,6,['Scott Hoying'],Scott Hoying,Scott Hoying,True,True,"['Danielle Fishel' 'Elaine Hendrix' 'Jordan Chiles' 'Andy Richter'
 'Robert Irwin' 'Scott Hoying' 'Alix Earle' 'Jen Affleck'
 'Whitney Leavitt' 'Dylan Efron']",[ 3  3  1 10  3  9  6  7  1  7],[ 5  6  8  2  7 10  4  1  9  3],"[0.10374433 0.10333144 0.1066235  0.10325917 0.10233119 0.0542524
 0.10292435 0.11143925 0.1048643  0.10723008]"
34,7,['Jen Affleck'],Jen Affleck,Jen Affleck,True,True,"['Danielle Fishel' 'Elaine Hendrix' 'Jordan Chiles' 'Andy Richter'
 'Robert Irwin' 'Alix Earle' 'Jen Affleck' 'Whitney Leavitt' 'Dylan Efron']",[6 8 4 9 3 1 7 2 4],[2 3 6 1 8 5 9 7 4],"[0.12585432 0.11345709 0.11228375 0.11874139 0.11238023 0.12260546
 0.06305835 0.11617944 0.11543996]"
34,8,['Danielle Fishel'],Danielle Fishel,Danielle Fishel,True,True,"['Danielle Fishel' 'Elaine Hendrix' 'Jordan Chiles' 'Andy Richter'
 'Robert Irwin' 'Alix Earle' 'Whitney Leavitt' 'Dylan Efron']",[7 6 2 8 4 3 1 4],[8 2 5 1 6 4 7 3],"[0.07764642 0.13875415 0.13049302 0.13981059 0.12512161 0.13038983
 0.12709254 0.13069184]"
34,9,['Andy Richter'],Andy Richter,Andy Richter,True,True,"['Elaine Hendrix' 'Jordan Chiles' 'Andy Richter' 'Robert Irwin'
 'Alix Earle' 'Whitney Leavitt' 'Dylan Efron']",[6 5 7 1 4 1 1],[1 2 7 6 3 5 4],"[0.16472842 0.15108548 0.07830798 0.14915289 0.15083088 0.15234835
 0.15354601]"
34,10,['Whitney Leavitt'],Whitney Leavitt,Whitney Leavitt,True,True,"['Elaine Hendrix' 'Jordan Chiles' 'Robert Irwin' 'Alix Earle'
 'Whitney Leavitt' 'Dylan Efron']",[4 4 1 2 2 6],[2 3 4 5 6 1],[0.18751965 0.18325028 0.15109742 0.14006488 0.10159472 0.23647306]
34,11,[],Elaine Hendrix,Elaine Hendrix,False,False,"['Elaine Hendrix' 'Jordan Chiles' 'Robert Irwin' 'Alix Earle'
 'Dylan Efron']",[5 2 2 1 4],[4 2 5 1 3],[0.19604697 0.20151401 0.19696021 0.20710511 0.1983737 ]
